﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Dybdemåling nr;Startdato;Bunddybde (m);Sigtdybde (m);Springlag;Springlag startdybde (m);Springlag slutdybde (m);Sigt til bund;Højdereference;Referencekote (m);Målt vandstand (m);Vandstandskote (m);Kvalitetsmærke
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;13-11-1989;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e19492f5-c98c-4380-a811-7e4ade1aff92;Aktivitetssted;32;666003;6065651;1;13-11-1989 13:00:00 +01:00;2,6;2,6;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;09-09-2003;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1319fa4a-70c2-4f39-a6b6-69ec572f76f2;Aktivitetssted;32;666003;6065651;1;09-09-2003 11:05:00 +02:00;3;2,5;;;;Nej;DNN;9999999;9999988,460000236;10,539999764412642;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;21-04-1998;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/46d17dd5-7d8a-45ea-8c6a-379d30c9450b;Aktivitetssted;32;664937;6067429;1;21-04-1998 11:25:00 +02:00;9999;1,1;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;09-12-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/67934875-beb7-4335-9396-5731694baa03;Aktivitetssted;32;666003;6065651;1;09-12-1991 11:10:00 +01:00;3,05;1,12;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;04-09-1995;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1a13fe9b-7ff2-4ed7-8db1-71a9206e528c;Aktivitetssted;32;664937;6067429;1;04-09-1995 12:30:00 +02:00;9999;2,3;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;15-08-1988;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/10d29e64-5e78-47bd-bbe9-b99bf024621d;Aktivitetssted;32;666003;6065651;1;15-08-1988 12:40:00 +02:00;1,4;1,25;;;;Nej;;;;;2
Station;64000213;Røgbølle Sø - st 54.35.15;32;665889;6065463;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;12-07-1987;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f44730be-b5cb-4269-9c16-0b4d733c4322;Aktivitetssted;32;665889;6065463;1;12-07-1987 12:00:00 +02:00;3;;;;;;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;03-06-1997;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7312a859-f7b4-4d6d-8cfe-0a8fa3bcdc09;Aktivitetssted;32;664937;6067429;1;03-06-1997 11:00:00 +02:00;9999;3,3;;;;Ja;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;03-06-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/bb74dc34-cfe6-40bf-8edd-50a29eecc5bd;Aktivitetssted;32;664937;6067429;1;03-06-1996 11:40:00 +02:00;9999;2;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;06-03-1987;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/19a53b95-8308-4d08-b8dc-3f0ccba1240e;Aktivitetssted;32;666003;6065651;1;06-03-1987 13:05:00 +01:00;1,5;1,5;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;03-06-1986;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/449321f6-9367-4034-b41a-a26659ae7566;Aktivitetssted;32;666003;6065651;1;03-06-1986 10:50:00 +02:00;1,5;1,5;;;;Ja;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;08-09-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5600b8d0-70db-430b-8de2-8284c2d711e9;Aktivitetssted;32;665547;6067368;1;08-09-1992 10:15:00 +02:00;3,2;3,2;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;11-11-2010;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0aeaa518-f819-41d4-a82e-49522edd5b67;Aktivitetssted;32;666003;6065651;1;11-11-2010 11:55:00 +01:00;3,1;3,1;;;;Ja;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;11-08-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c54653ec-ac5a-48fe-b3a3-f3aa66f26bbf;Aktivitetssted;32;665547;6067368;1;11-08-1992 10:15:00 +02:00;2,5;2,5;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;20-03-1989;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/275ae2a6-81cf-47c7-9e05-3c17f3efdcc4;Aktivitetssted;32;666003;6065651;1;20-03-1989 14:00:00 +01:00;3,2;3,1;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;25-02-1988;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d139a9b5-deb2-4cc0-bd77-624a57f5e0f3;Aktivitetssted;32;666003;6065651;1;25-02-1988 12:45:00 +01:00;1,5;1,2;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;03-10-1994;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6dc599c1-6349-453f-81cc-3f6ae41a8970;Aktivitetssted;32;666003;6065651;1;03-10-1994 12:15:00 +01:00;2,7;2,7;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;03-04-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9b99b15d-92f1-48b3-94f6-86b1a29ca69b;Aktivitetssted;32;666003;6065651;1;03-04-1991 11:10:00 +02:00;2,6;1,25;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;22-07-2014;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/3f5e137d-a312-48dd-8efb-90a8abfb1254;Aktivitetssted;32;666003;6065651;1;22-07-2014 11:57:00 +02:00;2,3;1,3;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;03-04-1997;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c26c8ef4-c546-46d4-9eb3-bd89a757fd2c;Aktivitetssted;32;666003;6065651;1;03-04-1997 10:15:00 +02:00;3,1;1,8;;;;Nej;DNN;9999999;9999988,200000241;10,799999758601189;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;28-04-1999;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b92d3fa8-36f0-4fc2-9d10-3499722a00be;Aktivitetssted;32;666003;6065651;1;28-04-1999 12:00:00 +02:00;3,3;1,3;;;;Nej;DNN;9999999;9999988,200000241;10,799999758601189;2
Station;64000215;Røgbølle Sø - st 54.35.30;32;665555;6066278;Lolland;Region Sjælland;Sø;Røgbøllesø;30-08-2005;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/cdce8940-5ba1-43f2-9014-9269fad72bf8;Aktivitetssted;32;665555;6066278;1;30-08-2005 11:00:00 +02:00;1,2;1,2;;;;Ja;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;15-11-2000;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fe42bdfe-d20a-465c-9014-709fea5fad15;Aktivitetssted;32;664937;6067429;1;15-11-2000 10:10:00 +01:00;9999;3,7;;;;Nej;;;;;2
Station;64000215;Røgbølle Sø - st 54.35.30;32;665555;6066278;Lolland;Region Sjælland;Sø;Røgbøllesø;30-11-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a1f8821c-e520-4fe6-8f4b-27487a83c286;Aktivitetssted;32;665555;6066278;1;30-11-1992 12:00:00 +01:00;3;;;;;;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;27-05-1999;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f46557f3-74f4-4dc6-a96f-7aa421dfbd3a;Aktivitetssted;32;666003;6065651;1;27-05-1999 09:30:00 +02:00;3,1;3,1;;;;Ja;DNN;9999999;9999988,24000024;10,759999759495258;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-11-1997;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/211c7abf-216f-49fe-a25b-a7ba4cefb702;Aktivitetssted;32;666003;6065651;1;17-11-1997 12:22:00 +01:00;3;3;;;;Ja;DNN;9999999;9999988,390000237;10,60999976284802;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;21-06-2000;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/74e04a90-2898-45ff-991c-c12213ef948a;Aktivitetssted;32;664937;6067429;1;21-06-2000 12:00:00 +02:00;9999;1,3;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;03-05-1994;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c187525b-c39d-4dbe-ae0e-3b967c8c8762;Aktivitetssted;32;666003;6065651;1;03-05-1994 13:30:00 +02:00;2,7;0,9;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;02-06-2022;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5e373b28-08a0-4148-abbc-f56eda880e0e;Aktivitetssted;32;666002,9998598415;6065651,003809391;1;02-06-2022 12:00:00 +02:00;3;2,2;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;19-04-2001;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ea173325-d791-460d-8375-27d9f93953c5;Aktivitetssted;32;664937;6067429;1;19-04-2001 09:45:00 +02:00;9999;1,1;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;21-05-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ced822cf-82bc-4cee-975c-f59a74b4cbea;Aktivitetssted;32;666003;6065651;1;21-05-1991 10:35:00 +02:00;3;2,5;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;12-06-1990;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6b4404d9-10ef-4afe-b277-2e61c6c9a007;Aktivitetssted;32;665547;6067368;1;12-06-1990 12:15:00 +02:00;3,3;3,3;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;12-07-2016;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0264dbf3-97fc-4b95-bd89-c700344f57a4;Aktivitetssted;32;666003;6065651;1;12-07-2016 13:53:00 +02:00;2,8;1,5;;;;Nej;;;;;3
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;31-08-1993;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/eefd3daf-e34e-4240-89f9-6a96e33d4676;Aktivitetssted;32;666003;6065651;1;31-08-1993 12:30:00 +02:00;2,9;2,65;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;15-10-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6f16f44b-28e9-4067-b7d4-509bd358d26a;Aktivitetssted;32;664937;6067429;1;15-10-1996 13:10:00 +02:00;9999;3,4;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;08-08-1985;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/68bddf30-a6b4-4166-9fad-032d7af307ce;Aktivitetssted;32;666003;6065651;1;08-08-1985 00:01:00 +02:00;9999;1;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;02-07-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/1c57afb0-0aa0-4d7c-bce2-ca3b790f9f62;Aktivitetssted;32;665547;6067368;1;02-07-1991 11:30:00 +02:00;3,4;3,4;;;;Ja;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;03-06-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/cb78da88-f6e1-4fc9-9899-1c560a23f306;Aktivitetssted;32;665547;6067368;1;03-06-1991 12:00:00 +02:00;2,7;2,7;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;20-07-1987;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/219cdd57-4592-4fea-8051-ccf9da6d0e76;Aktivitetssted;32;666003;6065651;1;20-07-1987 12:45:00 +02:00;1,5;1,5;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;28-09-1993;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/ba8371c3-7e7c-4ef5-8f6f-6c6ecff315cd;Aktivitetssted;32;666003;6065651;1;28-09-1993 12:45:00 +01:00;2,7;2,6;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-06-2004;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e5e8b470-f6ff-45c8-a306-0d1c5ef6e143;Aktivitetssted;32;666003;6065651;1;17-06-2004 11:50:00 +02:00;3,1;2,3;;;;Nej;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;27-06-1995;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/7942231d-7016-4cf0-8665-926c74dd610e;Aktivitetssted;32;664937;6067429;1;27-06-1995 12:35:00 +02:00;9999;2,9;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;16-06-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/149ccaac-8907-41e2-849e-72e6ce89aa8a;Aktivitetssted;32;665547;6067368;1;16-06-1992 10:30:00 +02:00;1,6;1,6;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;13-09-2010;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/30264e9b-d654-43d0-bff0-821aefdefe1a;Aktivitetssted;32;666003;6065651;1;13-09-2010 11:52:00 +02:00;2,4;1,8;;;;Nej;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;19-04-1990;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d6a10a5e-e8b0-4c32-8e4b-82529b9e81ac;Aktivitetssted;32;665547;6067368;1;19-04-1990 11:05:00 +02:00;2;2;;;;Ja;;;;;2
Station;64000239;Røgbølle;32;664937;6067429;Lolland;Region Sjælland;Sø;Røgbølle Sø;19-07-2001;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9a02a8e1-015d-44c3-8555-07d30f6486a0;Aktivitetssted;32;664937;6067429;1;19-07-2001 09:30:00 +02:00;9999;1,5;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;21-04-1997;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2ddda110-1c3b-4841-937c-c787a7e7a9c9;Aktivitetssted;32;666003;6065651;1;21-04-1997 12:35:00 +02:00;3,2;1,8;;;;Nej;DNN;9999999;9999988,160000242;10,839999757707119;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;19-04-2001;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/0fb5b85c-b0d0-4ec3-a9e0-268559868115;Aktivitetssted;32;666003;6065651;1;19-04-2001 09:45:00 +02:00;3,2;1,6;;;;Nej;DNN;9999999;9999988,26000024;10,739999759942293;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;23-09-1992;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6c551a4c-7890-4b38-b477-a9befaf21c5d;Aktivitetssted;32;666003;6065651;1;23-09-1992 11:00:00 +02:00;2,7;2,1;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;13-04-2004;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/be566014-bd8f-4b30-a5ca-81c105a07c88;Aktivitetssted;32;666003;6065651;1;13-04-2004 12:05:00 +02:00;3,2;1,3;;;;Nej;DNN;9999999;9999988,30000024;10,699999760836363;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;04-09-1989;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/4464494e-1b34-4c1f-bae3-5571116b4d9e;Aktivitetssted;32;666003;6065651;1;04-09-1989 12:50:00 +02:00;2,8;1,73;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;17-08-1993;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/c6b49977-9023-454e-8598-79ffedac8af8;Aktivitetssted;32;666003;6065651;1;17-08-1993 11:10:00 +02:00;2,8;2,5;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;03-05-2022;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2206803e-c95e-4d51-b414-bcd0645a1018;Aktivitetssted;32;666002,9998598415;6065651,003809391;1;03-05-2022 12:00:00 +02:00;3,2;3,2;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;25-07-1988;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9864d8b0-9593-46f5-9572-e63e451434a8;Aktivitetssted;32;666003;6065651;1;25-07-1988 12:15:00 +02:00;1,35;1,05;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;19-06-2002;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/503a3261-7130-4cd4-aaf3-8c0bb5d9f697;Aktivitetssted;32;666003;6065651;1;19-06-2002 11:45:00 +02:00;3,5;1,7;;;;Nej;DNN;9999999;9999988,30000024;10,699999760836363;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;03-04-1990;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/97f4fcbd-ecab-4068-b530-d7e00a16a2ab;Aktivitetssted;32;665547;6067368;1;03-04-1990 10:00:00 +02:00;1,8;1,8;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;02-08-2022;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/d312fcc3-0653-4443-8be4-584da1732bb9;Aktivitetssted;32;666002,9998598415;6065651,003809391;1;02-08-2022 12:00:00 +02:00;2,5;1,9;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;25-03-1986;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/65a7b6da-01e5-4f34-896c-584f9268bf87;Aktivitetssted;32;666003;6065651;1;25-03-1986 10:50:00 +01:00;1,4;1,3;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;05-10-1987;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/75600d6a-6782-4174-93e7-5108762207b7;Aktivitetssted;32;666003;6065651;1;05-10-1987 12:45:00 +01:00;1,5;1,5;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;07-11-2007;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/2349f441-ea89-486e-bd48-7df9602fd4f4;Aktivitetssted;32;666003;6065651;1;07-11-2007 14:00:00 +01:00;2,9;2,15;;;;Nej;;;;;2
Station;64000215;Røgbølle Sø - st 54.35.30;32;665555;6066278;Lolland;Region Sjælland;Sø;Røgbøllesø;18-02-1986;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/6e937e48-9324-4b0a-a3f9-11f3d988a59b;Aktivitetssted;32;665555;6066278;1;18-02-1986 12:00:00 +01:00;3;;;;;;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;18-11-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/71c98790-a76a-42dc-9599-3626d4938cd7;Aktivitetssted;32;665547;6067368;1;18-11-1991 10:50:00 +01:00;1,25;1,1;;;;Nej;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;29-08-2000;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/b65592cb-3cd7-4a36-9c7c-daec5be7a831;Aktivitetssted;32;666003;6065651;1;29-08-2000 11:30:00 +02:00;3,05;3;;;;Nej;DNN;9999999;9999988,480000235;10,519999764859676;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;06-05-1991;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/51deea17-8810-4537-b39e-41607ee960f0;Aktivitetssted;32;665547;6067368;1;06-05-1991 12:15:00 +02:00;2,75;2,75;;;;Ja;;;;;2
Station;64000016;RØGBØLLE SØ, NORDB;32;665547;6067368;Lolland;Region Sjælland;Sø;Røgbøllesø;29-04-1974;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/501b7365-92ff-4afd-bde7-93eeafa791e9;Aktivitetssted;32;665547;6067368;1;29-04-1974 00:01:00 +01:00;0,7;0,7;;;;Ja;;;;;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;03-06-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/973aaf04-b0db-432e-bc11-8a371d860487;Aktivitetssted;32;666003;6065651;1;03-06-1996 11:00:00 +02:00;2,8;2;;;;Nej;DNN;9999999;9999988,30000024;10,699999760836363;2
Station;64000017;RØGBØLLE SØ, SYDB HOVED ST;32;666003;6065651;Guldborgsund;Region Sjælland;Sø;Røgbøllesø;23-09-1996;1;Måledybder, Sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/a8046454-a0bf-42b8-ad25-173396e8a42d;Aktivitetssted;32;666003;6065651;1;23-09-1996 13:00:00 +02:00;2,8;2,8;;;;Ja;DNN;9999999;9999988,550000234;10,449999766424298;2
